order_id,customer_id,product_id,quantity,order_amount,discount,order_date
586,262,2,1,46309.65,16.26,2022-11-06
587,66,7,2,34770.7,18.77,2025-02-08
588,99,1,2,,5.05,2024-11-06
589,90,7,2,,5.43,2024-02-23
590,142,4,5,90570.48,21.17,2025-08-12
591,305,6,5,33196.84,19.74,2022-10-25
592,23,4,5,12822.46,18.14,2024-11-23
593,21,4,5,16126.79,0.0,2023-11-15
594,218,9,2,73390.64,3.49,2023-07-05
595,206,1,2,36503.97,17.56,2022-12-29
596,187,2,1,26931.23,22.48,2022-06-13
597,78,6,5,90225.01,10.75,2022-08-18
598,94,1,2,25534.1,25.72,2025-05-06
599,324,4,5,14453.6,0.0,2023-06-19
600,184,1,2,48696.19,1.59,2022-03-25
601,160,5,5,70466.0,6.26,2022-04-13
602,137,2,1,64347.86,0.65,2023-01-28
603,95,7,2,63587.13,16.37,2022-04-29
604,243,4,5,,8.04,2023-12-11
605,283,5,5,39128.13,3.73,2021-09-08
606,38,2,1,72405.09,9.95,2025-06-22
607,64,8,-1,2256.3,9.15,2023-08-13
608,20,9,2,37105.75,19.69,2021-04-23
609,63,7,2,64768.61,0.89,2024-06-15
610,246,3,1,12394.13,12.01,2022-10-05
611,325,8,1,1349.36,21.63,2025-01-14
612,326,2,1,,22.11,2024-12-03
613,219,4,5,27095.7,21.53,2023-05-16
614,327,2,1,2337.16,25.79,2025-07-22
615,92,7,2,57408.13,13.95,2022-04-12
616,227,3,1,24581.03,19.01,2024-07-11
617,191,8,1,80288.86,1.97,2025-09-28
618,96,2,1,38389.67,3.49,2024-06-14
619,328,3,1,12029.27,1.43,2022-08-09
620,28,7,2,-500.0,23.71,2024-07-21
621,292,7,2,1269.71,0.0,2023-08-25
622,329,8,1,46135.52,0.32,2021-06-04
623,330,4,5,31208.66,17.89,2025-09-03
624,62,7,2,43887.99,17.68,2024-05-24
625,158,7,2,31768.6,7.82,2022-11-02
626,145,3,1,2691.78,29.99,2023-04-21
627,331,7,2,19804.07,29.88,2025-09-29
628,126,2,1,10194.99,21.41,2021-09-27
629,332,2,1,47567.06,29.74,2021-03-28
630,333,6,5,24824.1,1.38,2023-03-10
631,97,2,1,75157.48,21.55,2022-08-15
632,31,1,2,2372.5,19.86,2021-09-28
633,334,4,5,1487.42,8.45,2022-02-12
634,52,7,2,22221.9,14.87,2025-03-10
635,299,4,5,44546.13,26.5,2021-08-23
636,135,7,2,53453.99,8.55,2023-06-04
637,238,4,5,61761.24,5.6,2024-06-02
638,321,7,2,74491.43,18.62,2022-09-14
639,252,7,2,7940.66,26.17,2023-09-17
640,335,2,1,31757.9,20.26,2022-06-15
641,160,7,2,86778.83,2.57,2021-12-07
642,249,7,2,18937.19,24.37,2022-07-16
643,336,4,5,8737.96,26.12,2022-08-14
644,290,8,1,75771.67,1.92,2023-04-14
645,337,2,1,56684.93,16.81,2023-10-03
646,338,7,2,59506.25,0.0,2023-12-12
647,137,6,5,17050.2,5.21,2023-05-28
648,339,2,1,14535.39,22.99,2021-08-05
649,280,3,1,5484.04,2.91,2021-02-21
650,64,8,1,58132.45,19.02,2022-07-25
651,340,8,1,82473.02,21.48,2021-09-26
652,341,9,2,27357.82,18.5,2025-05-28
653,77,6,5,3988.83,0.0,2023-05-06
654,68,4,5,16627.8,13.17,2022-08-07
655,317,4,5,25711.86,3.67,2022-10-29
656,57,4,5,98502.63,8.76,2025-10-25
657,342,6,5,98596.04,10.62,2023-10-14
658,9,6,5,51245.52,7.55,2025-07-09
659,6,1,2,,24.15,2023-03-01
660,329,2,1,55271.73,15.89,2022-05-31
661,303,7,2,48803.77,2.09,2023-05-15
662,187,2,1,6336.49,22.7,2022-11-26
663,307,5,5,43574.75,10.25,2024-07-14
664,316,7,2,30715.55,6.29,2025-06-05
665,188,6,5,70180.95,21.42,2024-07-30
666,157,3,1,72862.22,17.57,2025-06-24
667,343,2,1,74938.51,18.11,2021-06-27
668,186,2,1,98553.54,2.59,2023-06-28
669,79,4,5,12612.47,8.02,2021-06-19
670,344,4,5,,20.8,2023-03-30
671,133,9,2,57940.57,26.52,2022-05-07
672,73,2,1,93132.05,0.0,2025-06-25
673,345,7,2,4547.69,14.35,2025-12-18
674,94,2,1,72319.89,4.03,2023-09-15
675,79,4,5,39754.22,26.65,2024-06-17
676,346,4,5,74658.18,16.73,2025-03-30
677,343,6,5,44276.3,16.28,2023-11-19
678,347,9,2,10159.84,21.06,2024-03-12
679,348,6,5,87849.22,23.01,2023-02-21
680,161,3,1,57866.64,4.54,2023-05-30
681,346,1,2,15091.93,19.59,2022-12-29
682,31,5,5,53760.49,8.2,2024-01-11
683,46,7,2,83974.68,13.35,2025-07-12
684,235,3,1,60640.44,20.23,2025-04-03
685,31,7,2,30877.68,0.0,2022-05-09
686,255,8,1,9871.68,6.71,2023-04-03
687,117,4,5,47835.88,16.12,2022-06-20
688,248,8,1,98944.17,0.0,2024-04-17
689,349,6,5,4005.81,6.29,2024-04-18
690,53,7,2,60296.28,15.77,2021-08-28
691,194,7,2,85048.9,2.1,2021-01-22
692,327,7,2,50981.01,4.46,2025-06-17
693,10,2,1,,12.49,2024-07-02
694,163,8,1,1462.32,7.85,2024-05-25
695,171,2,1,33058.02,14.55,2021-11-10
696,204,7,2,10925.14,8.64,2022-06-25
697,350,4,5,95456.19,16.83,2023-06-14
698,137,4,5,29141.67,26.64,2025-10-16
699,104,2,1,54101.6,8.61,2022-06-29
700,148,7,2,11304.62,19.35,2023-06-10
701,218,2,1,14893.59,26.58,2021-08-23
702,337,4,5,69090.78,9.39,2024-03-26
703,257,5,5,88501.32,13.59,2023-11-13
704,191,2,1,95289.76,2.57,2022-12-27
705,198,4,5,,28.81,2021-05-11
706,97,4,5,61694.99,6.56,2022-06-05
707,351,2,1,12533.04,24.15,2025-01-24
708,341,4,5,39402.45,7.01,2024-06-29
709,72,7,2,72078.02,7.78,2025-08-04
710,352,4,5,10340.81,21.31,2024-03-13
711,25,1,2,75253.01,18.63,2021-10-28
712,110,4,5,77317.73,25.92,2022-03-23
713,73,3,1,41773.39,0.0,2023-12-31
714,353,7,2,72004.13,0.18,2023-08-02
715,152,2,1,87944.61,5.22,2021-02-06
716,335,3,1,36012.4,3.6,2024-02-08
717,101,2,1,14984.85,10.72,2021-05-25
718,354,4,5,69781.3,25.64,2024-11-04
719,100,7,2,60689.56,29.52,2023-03-11
720,145,2,1,44444.06,0.0,2022-02-05
721,134,2,1,39243.12,12.07,2025-07-12
722,126,4,5,43905.45,21.44,2022-03-30
723,343,4,5,52499.27,26.64,2024-11-21
724,36,6,5,52625.91,2.48,2022-10-18
725,355,2,1,21627.07,10.96,2024-08-12
726,51,9,2,18914.84,0.35,2024-05-30
727,287,7,2,74775.58,24.29,2024-08-31
728,53,2,1,55927.28,6.32,2022-12-14
729,182,2,1,71596.27,0.0,2023-07-14
730,119,4,5,43826.44,0.0,2022-06-17
731,356,9,2,98006.94,12.87,2025-01-17
732,247,5,5,,25.69,2023-03-28
733,166,1,2,14212.5,14.07,2023-08-26
734,93,4,5,51605.03,24.32,2024-06-13
735,133,7,2,,18.21,2025-01-04
736,35,5,5,81018.71,5.11,2021-11-30
737,331,1,2,21748.0,22.43,2024-06-13
738,349,4,5,15901.12,28.34,2023-01-07
739,173,1,2,63290.72,19.91,2023-08-07
740,357,8,1,318.83,3.52,2023-04-02
741,245,7,2,77604.86,5.11,2023-12-15
742,358,7,2,68705.75,5.97,2025-01-23
743,136,2,1,81967.87,0.0,2025-12-10
744,182,1,2,6708.92,16.42,2021-03-28
745,304,4,5,4510.65,17.36,2023-06-07
746,127,2,1,18722.26,17.58,2023-02-10
747,313,6,5,4063.32,0.0,2024-11-15
748,183,1,2,97613.61,0.0,2022-02-01
749,359,8,1,17691.69,2.51,2022-04-20
750,249,2,1,31598.85,22.6,2021-09-15
751,151,7,2,69891.82,23.12,2021-03-08
752,144,6,5,93249.4,26.38,2023-09-16
753,161,1,2,49613.57,25.96,2022-07-09
754,135,3,1,7052.75,25.11,2025-08-05
755,31,5,5,18252.37,20.53,2024-04-29
756,193,9,2,69098.31,13.58,2024-01-24
757,360,7,2,23701.0,5.69,2021-05-30
758,128,4,5,55892.37,22.41,2022-12-17
759,98,4,5,35167.13,0.0,2022-09-28
760,109,4,5,,21.07,2023-01-10
761,346,7,2,77880.24,23.78,2021-04-12
762,361,8,1,15593.39,0.18,2023-12-19
763,246,1,2,27165.96,29.85,2022-04-18
764,5,7,2,34859.68,4.68,2021-08-05
765,90,4,5,94501.71,5.93,2024-10-29
766,355,2,1,72236.73,21.34,2022-02-19
767,226,4,5,61461.8,3.6,2025-03-28
768,362,4,5,21491.16,27.22,2024-11-06
769,43,4,5,69291.19,8.82,2025-07-30
770,363,7,2,98397.46,17.18,2024-09-23
771,315,4,5,43671.37,10.82,2023-08-24
772,364,4,5,5354.51,8.43,2021-09-14
773,25,5,5,99128.83,28.17,2025-05-11
774,104,7,2,91949.96,0.0,2023-07-30
775,353,1,2,6545.59,27.15,2023-05-06
776,232,3,1,31409.13,0.16,2024-04-17
777,293,2,1,89142.27,16.5,2025-10-25
778,315,4,5,82458.32,11.3,2023-06-23
779,266,2,1,3083.48,23.41,2024-10-02
780,334,8,1,18875.34,11.3,2023-05-17
781,89,7,2,77608.13,13.51,2021-05-25
782,64,3,1,81740.98,29.32,2024-05-30
783,365,4,5,94829.14,3.98,2021-04-01
784,338,4,5,84005.77,2.95,2021-09-05
785,366,6,5,50536.8,25.17,2023-07-26
786,176,8,1,51645.34,6.82,2022-05-28
787,69,9,2,62387.76,19.34,2021-07-17
788,196,8,1,80024.57,0.0,2025-01-18
789,274,2,1,801.16,7.08,2021-12-18
790,161,7,2,58302.52,18.92,2024-05-22
791,103,2,1,94414.97,10.77,2025-11-21
792,121,5,5,79278.83,25.69,2021-09-10
793,28,2,1,50153.87,11.1,2022-12-20
794,278,5,5,39456.47,17.28,2023-07-07
795,314,2,1,54265.69,20.54,2022-07-08
796,190,5,5,19653.18,14.77,2024-11-21
797,157,5,5,43567.1,6.57,2021-07-01
798,203,7,2,83118.58,0.0,2022-06-21
799,262,4,5,4702.39,4.11,2023-04-08
800,243,7,2,17164.97,2.25,2023-09-13
801,350,2,1,39212.05,5.23,2023-12-31
802,62,7,2,96600.96,2.5,2024-10-24
803,256,7,2,99102.4,12.36,2022-07-18
804,367,4,5,82219.38,29.67,2025-12-07
805,55,9,2,236.55,21.84,2023-09-30
806,368,9,2,23835.58,17.73,2024-08-06
807,316,9,2,95630.05,9.65,2025-12-14
808,98,5,5,74003.18,11.3,2025-04-28
809,2,7,2,45575.13,14.91,2021-09-02
810,366,2,1,54965.61,5.62,2022-02-15
811,279,5,5,62147.79,25.74,2021-11-12
812,13,2,1,27920.21,6.68,2021-09-26
813,145,4,5,1571.14,5.81,2021-10-10
814,262,7,2,66250.41,21.84,2025-08-01
815,324,3,1,13867.06,21.71,2022-05-02
816,98,2,1,83760.41,6.82,2023-04-08
817,234,4,5,93597.64,14.53,2022-02-07
818,174,2,1,46847.68,25.04,2025-12-08
819,369,8,1,10685.74,26.46,2025-03-20
820,281,2,1,94699.82,14.86,2023-03-03
821,354,9,2,47713.28,20.27,2025-04-20
822,370,4,5,52276.99,0.0,2023-02-22
823,362,4,5,16606.42,26.34,2022-07-01
824,4,7,2,85548.73,18.02,2021-03-25
825,33,2,1,95164.04,10.43,2021-07-21
826,203,6,5,66721.75,1.36,2022-11-15
827,202,6,5,27038.24,14.4,2022-02-18
828,118,4,5,11928.57,21.94,2021-03-31
829,28,1,2,70227.7,5.33,2023-04-26
830,193,2,1,31933.08,0.0,2023-01-23
831,239,3,1,67058.53,2.82,2023-08-04
832,171,9,2,73118.6,25.16,2024-06-22
833,9,2,1,46611.47,15.61,2024-05-23
834,371,4,5,29587.33,10.49,2023-09-04
835,300,7,2,98537.55,0.0,2025-08-19
836,125,9,2,2958.15,14.06,2025-05-07
837,127,2,1,21342.61,18.18,2024-05-22
838,57,2,1,29662.46,15.91,2021-05-02
839,372,1,2,49027.26,10.3,2024-08-23
840,160,2,1,21848.07,4.87,2023-10-13
841,74,7,2,34247.16,23.33,2025-07-01
842,354,9,2,75670.73,29.44,2021-03-01
843,109,7,2,27331.33,11.77,2021-10-22
844,129,4,5,53486.83,3.04,2024-03-25
845,292,2,1,49804.45,22.89,2021-02-06
846,293,6,5,63824.2,9.18,2025-06-09
847,373,2,1,42046.62,7.21,2021-03-08
848,374,4,5,38058.11,23.78,2021-04-26
849,33,2,1,41997.13,13.54,2024-04-19
850,371,4,5,293.54,0.0,2024-02-08
851,76,8,1,92219.58,18.56,2024-03-06
852,375,2,1,36607.88,10.59,2024-08-06
853,267,8,1,23766.45,11.18,2023-02-15
854,283,7,2,77990.42,5.3,2024-05-16
855,118,3,1,,21.86,2025-01-21
856,84,9,2,79832.9,7.23,2025-11-18
857,42,7,2,2303.59,7.86,2023-11-07
858,334,6,5,59420.31,25.25,2023-07-03
859,82,2,1,19733.49,5.5,2021-07-04
860,353,8,1,52232.16,13.93,2023-03-01
861,235,4,5,44098.95,12.41,2021-06-17
862,105,2,1,90218.23,22.12,2021-06-18
863,281,7,2,35914.25,8.2,2022-11-13
864,46,7,2,77215.23,15.45,2025-05-28
865,6,2,1,24817.75,26.58,2024-05-11
866,139,2,1,99822.26,0.98,2022-05-07
867,376,7,2,30284.47,16.19,2022-05-18
868,377,2,1,60443.25,12.98,2021-07-23
869,228,7,2,797.31,20.28,2022-03-11
870,329,7,2,22071.06,11.83,2021-02-28
871,220,6,5,74822.49,15.32,2023-07-21
872,327,3,1,43078.95,26.07,2025-09-15
873,141,2,1,83443.85,6.12,2025-09-30
874,21,7,2,64434.89,14.71,2025-04-09
875,293,1,2,69240.89,4.57,2024-08-25
876,15,7,2,42164.78,10.68,2023-11-27
877,368,4,5,64725.68,29.88,2025-12-09
878,139,2,1,75941.01,20.69,2025-01-20
879,2,1,2,35081.8,9.02,2022-10-15
880,272,7,2,79817.41,19.72,2024-12-03
881,58,6,5,51335.08,29.11,2023-11-01
882,94,4,5,16197.49,14.28,2021-01-08
883,293,2,1,88995.59,22.19,2021-05-25
884,378,7,2,62405.12,3.57,2022-05-16
885,163,2,1,18176.68,14.21,2025-04-28
886,190,2,1,53958.09,2.43,2023-04-05
887,118,6,5,16845.35,23.84,2022-06-08
888,128,6,5,48892.74,6.16,2022-08-25
889,26,4,5,84230.4,21.55,2024-11-23
890,379,2,1,51243.19,13.27,2021-02-04
891,289,4,5,60719.11,0.0,2025-08-05
892,133,4,5,10272.94,10.79,2025-11-28
893,232,8,1,59190.76,16.55,2024-12-18
894,290,7,2,163.4,23.6,2021-01-05
895,318,4,5,46965.04,13.05,2021-08-11
896,321,7,2,27089.69,13.89,2021-09-29
897,380,2,1,83406.88,18.45,2025-05-23
898,102,7,2,59868.19,6.11,2024-11-05
899,339,3,1,31432.02,0.08,2025-04-03
900,9,4,5,98215.88,15.4,2021-03-27
901,341,4,5,65406.11,28.66,2023-06-07
902,222,4,5,46435.48,6.92,2024-05-09
903,113,6,5,13889.86,6.56,2025-09-03
904,2,2,1,38991.81,8.95,2025-07-21
905,4,4,5,47224.34,23.9,2024-08-20
906,165,6,5,,16.5,2024-10-14
907,130,6,5,61178.98,20.46,2025-10-06
908,288,7,2,,9.34,2024-07-12
909,322,4,5,52329.03,0.0,2021-01-11
910,111,4,5,87205.28,18.33,2022-08-23
911,157,1,2,62839.77,11.81,2021-05-02
912,55,1,2,34930.26,12.24,2021-03-07
913,190,2,1,8230.7,14.58,2024-08-07
914,67,4,5,29462.32,2.48,2021-01-04
915,130,4,5,29588.22,4.96,2023-03-16
916,312,4,5,94045.11,4.28,2023-11-28
917,267,5,5,63715.16,27.9,2024-02-19
918,127,2,1,86678.3,15.05,2022-10-29
919,381,4,5,84812.88,21.77,2022-12-31
920,167,8,1,28682.59,5.44,2021-12-06
921,173,5,5,3014.81,28.37,2022-12-31
922,347,4,5,731.14,26.45,2022-09-06
923,293,4,5,,8.58,2021-04-16
924,312,1,2,99746.33,25.83,2025-12-07
925,382,9,2,32134.36,19.68,2025-06-17
926,34,3,1,6412.6,1.76,2024-08-17
927,188,9,2,43277.0,12.02,2023-05-20
928,110,1,2,61103.09,12.54,2021-01-24
929,300,8,1,86958.14,18.63,2022-05-02
930,153,4,5,45915.04,14.83,2022-01-26
931,87,4,5,72569.15,4.92,2022-08-02
932,53,9,2,40747.71,9.47,2023-09-07
933,94,4,5,59464.16,28.61,2025-12-02
934,383,5,5,90185.93,1.11,2022-11-29
935,127,2,1,44796.18,11.75,2024-03-01
936,150,9,2,,23.96,2025-02-17
937,384,8,1,50680.49,12.97,2024-07-12
938,81,9,2,40447.99,16.24,2022-04-07
939,125,2,1,11802.12,7.23,2023-11-29
940,65,8,1,25473.82,13.13,2025-11-28
941,385,1,2,43700.65,10.61,2021-02-09
942,362,4,5,50584.3,5.69,2022-10-23
943,8,1,2,49309.51,12.47,2021-07-20
944,330,2,1,7813.78,16.26,2023-06-03
945,112,7,2,39271.48,27.61,2025-06-19
946,32,1,2,53866.06,17.04,2022-10-29
947,4,8,1,50276.81,13.57,2025-12-25
948,386,7,2,73031.39,25.38,2025-07-13
949,59,2,1,99177.8,23.08,2025-12-07
950,364,4,5,45715.9,11.9,2025-02-03
951,358,9,2,80861.71,18.87,2025-06-30
952,247,5,5,47956.47,19.78,2022-11-03
953,39,2,1,29232.39,10.64,2025-11-09
954,149,8,1,15028.84,8.94,2021-07-09
955,223,1,2,50948.93,11.45,2025-04-21
956,68,3,1,7525.03,9.09,2025-07-13
957,161,9,2,57803.33,3.4,2023-05-28
958,247,4,5,70617.98,11.41,2025-08-26
959,49,1,2,,3.39,2024-02-15
960,279,7,2,40730.24,17.05,2022-08-28
961,341,9,2,61726.31,0.37,2021-06-03
962,11,4,5,54090.7,0.73,2024-12-22
963,387,2,1,58580.13,17.29,2021-07-16
964,256,4,5,54502.9,23.61,2024-09-24
965,233,9,2,638.88,20.96,2025-08-13
966,209,8,1,1308.65,5.34,2023-12-07
967,183,2,1,38745.84,14.74,2021-03-20
968,388,3,1,65326.67,24.73,2024-08-04
969,139,7,2,93915.46,17.68,2024-09-26
970,209,3,1,72372.68,16.36,2021-01-23
971,239,5,5,92113.02,0.09,2023-07-03
972,84,9,2,40102.39,15.56,2022-05-23
973,379,7,2,66020.6,14.72,2021-03-31
974,32,2,1,55342.95,7.51,2025-07-12
975,22,5,5,64767.12,17.86,2021-03-28
976,80,6,5,,9.17,2025-02-20
977,33,6,5,65709.83,17.27,2023-03-01
978,10,9,2,2035.59,25.49,2024-06-02
979,389,8,1,81840.89,13.16,2024-01-03
980,180,2,1,434.02,11.63,2024-11-08
981,177,9,2,11176.42,7.37,2022-05-22
982,125,7,-1,64003.81,16.88,2021-11-05
983,386,1,2,77817.75,26.77,2023-08-23
984,241,3,1,50566.51,15.6,2025-10-12
985,225,8,1,28173.84,7.14,2024-02-20
986,367,9,2,18163.64,18.83,2023-12-18
987,173,2,1,-500.0,29.24,2021-05-20
988,352,2,1,23164.64,16.22,2024-09-08
989,111,5,5,28797.83,13.11,2023-02-18
990,129,2,1,43946.32,6.32,2024-04-29
991,87,8,1,89618.28,3.36,2021-07-12
992,383,8,1,55553.94,18.47,2022-09-15
993,348,7,2,97607.14,8.91,2024-12-27
994,363,9,2,48761.11,18.19,2022-12-04
995,203,4,5,-500.0,1.26,2022-07-02
996,285,4,5,,26.71,2022-01-15
997,349,7,2,97251.06,18.43,2024-12-26
998,143,2,1,58647.18,4.01,2021-05-12
999,390,4,5,78948.66,21.5,2023-10-17
1000,391,1,2,13074.89,12.51,2024-06-06
1001,322,1,2,55604.43,20.35,2022-11-11
1002,346,4,5,38451.89,4.74,2023-08-12
1003,4,7,2,15328.72,28.36,2022-11-14
1004,87,2,1,57376.1,2.47,2024-06-02
1005,389,5,5,49086.46,23.58,2022-12-03
1006,47,8,1,46121.26,29.14,2022-11-10
1007,302,5,5,95115.5,13.35,2025-03-17
1008,68,7,2,22207.01,14.13,2021-04-10
1009,284,3,1,78290.49,11.08,2022-01-13
1010,237,6,5,10084.75,9.34,2023-12-12
1011,349,2,1,675.03,5.8,2021-02-06
1012,42,1,2,10191.81,28.89,2024-09-03
1013,238,4,5,49238.3,5.92,2025-12-25
1014,227,7,2,90395.04,13.94,2022-03-16
1015,217,9,2,10865.26,5.25,2025-03-02
1016,378,2,1,65843.51,23.86,2021-01-08
1017,343,7,2,46311.38,1.91,2021-03-26
1018,392,8,1,15680.05,14.53,2021-04-01
1019,120,7,2,26269.75,18.36,2023-05-02
1020,365,7,2,47710.95,21.24,2023-07-10
1021,105,2,1,20400.72,7.5,2022-08-02
1022,349,2,1,82981.84,12.49,2024-11-01
1023,29,5,5,93691.56,29.04,2023-03-10
1024,81,3,1,14728.25,13.27,2024-03-10
1025,250,7,2,-500.0,5.99,2021-12-06
1026,65,2,1,50865.66,17.35,2021-11-24
1027,18,7,2,86331.37,19.87,2024-04-30
1028,30,4,5,31233.5,18.27,2022-04-04
1029,35,2,1,51513.9,22.17,2021-12-29
1030,150,2,1,75996.78,18.07,2025-07-01
1031,20,1,2,97890.42,9.32,2024-09-26
1032,342,7,2,47688.25,21.78,2022-09-21
1033,226,5,5,93112.55,12.25,2022-02-08
1034,36,2,1,48027.09,3.36,2023-01-25
1035,223,9,2,,21.32,2024-01-13
1036,393,4,5,,8.07,2022-10-22
1037,208,7,2,35526.44,24.26,2023-03-07
1038,95,2,1,58193.83,24.92,2022-03-22
1039,12,7,2,34882.73,24.36,2021-06-06
1040,37,7,2,22978.68,25.65,2022-05-31
1041,30,9,2,70862.96,11.38,2021-02-20
1042,293,7,2,35344.85,20.59,2023-02-21
1043,220,2,1,82368.18,14.6,2025-06-09
1044,271,4,5,78267.09,6.36,2024-12-17
1045,316,8,1,71609.56,13.94,2022-06-02
1046,189,5,5,49644.01,10.49,2022-03-22
1047,60,7,2,70561.3,6.05,2023-05-23
1048,90,4,5,59421.68,28.92,2024-06-26
1049,394,8,1,7423.39,12.08,2021-12-14
1050,64,4,5,50555.99,24.71,2021-01-29
1051,19,2,1,6351.34,23.04,2021-04-23
1052,162,7,2,89259.66,22.24,2025-02-26
1053,10,5,5,37501.57,12.43,2025-01-07
1054,361,7,2,88080.44,21.47,2021-08-18
1055,321,8,1,44814.32,28.12,2022-09-19
1056,298,7,2,13577.99,0.39,2023-08-01
1057,247,9,2,46847.53,25.07,2025-06-02
1058,324,7,2,33436.91,18.9,2025-10-31
1059,286,1,2,18459.78,13.44,2024-09-28
1060,361,7,2,81067.14,22.54,2024-04-05
1061,220,2,1,41027.89,24.31,2022-04-17
1062,196,3,1,74510.57,12.29,2025-08-16
1063,213,4,5,7959.39,18.04,2021-08-03
1064,12,8,1,48911.59,17.57,2025-09-10
1065,372,2,1,79690.05,0.0,2023-02-08
1066,395,4,5,50131.37,15.17,2024-03-20
1067,249,9,2,54851.93,14.48,2021-05-26
1068,81,2,1,62729.61,29.66,2025-11-19
1069,149,4,5,541.28,20.37,2024-09-13
1070,367,7,2,56614.83,0.0,2022-07-08
1071,197,1,2,6634.75,28.38,2025-10-04
1072,125,2,1,72057.0,25.85,2024-03-15
1073,116,3,1,62010.9,0.0,2023-04-10
1074,292,2,1,28293.86,4.22,2025-11-19
1075,155,4,-1,80978.94,14.55,2021-12-24
1076,16,2,1,20346.65,8.96,2022-06-01
1077,119,2,1,23890.87,9.24,2022-08-15
1078,204,4,5,23394.24,0.0,2024-10-13
1079,13,4,5,57014.16,16.03,2021-01-29
1080,115,4,5,53988.29,15.68,2023-06-22
1081,92,8,1,66928.37,29.52,2024-06-11
1082,176,3,1,737.13,11.84,2021-03-24
1083,247,1,2,22929.4,17.87,2021-04-10
1084,382,5,5,87917.95,8.9,2025-11-05
1085,396,7,2,30519.78,16.36,2023-06-11
1086,375,7,2,97968.13,20.35,2025-07-25
1087,22,2,1,36973.61,21.68,2022-05-05
1088,59,2,1,16730.18,0.0,2024-04-03
1089,70,4,5,58749.51,4.18,2021-03-04
1090,284,4,5,86576.44,23.29,2023-12-17
1091,258,8,1,84315.56,12.2,2022-01-05
1092,35,6,5,41415.07,17.72,2024-08-29
1093,312,3,1,40114.04,24.42,2022-03-27
1094,185,3,1,64891.02,6.03,2023-04-26
1095,212,2,1,63267.27,24.33,2022-05-05
1096,49,4,5,59043.13,22.36,2022-12-31
1097,170,2,1,61573.72,0.0,2023-06-25
1098,45,7,2,77891.08,24.12,2025-03-16
1099,57,7,2,76389.29,0.0,2024-08-28
1100,12,5,5,79192.29,18.96,2022-05-26
1101,397,7,2,73016.64,21.37,2023-05-12
1102,168,7,2,90867.01,5.58,2021-12-27
1103,398,4,5,82082.56,7.9,2022-04-20
1104,133,7,2,24569.52,3.36,2025-03-15
1105,353,5,5,40885.93,16.52,2021-10-06
1106,277,9,2,43754.89,22.38,2025-10-19
1107,118,8,1,97308.51,6.24,2023-03-17
1108,42,5,5,31011.86,16.83,2024-12-19
1109,235,1,2,40434.89,27.92,2023-09-06
1110,50,7,2,51863.99,28.85,2024-02-29
1111,107,8,1,76619.04,21.09,2025-09-05
1112,347,9,2,24394.7,27.73,2021-07-23
1113,83,6,5,2415.27,11.71,2023-02-27
1114,308,9,2,67474.47,1.6,2025-03-13
1115,383,6,5,67127.65,0.0,2024-11-16
1116,399,4,5,99715.11,6.45,2024-10-03
1117,84,5,5,11274.53,19.13,2022-07-09
1118,235,4,5,8288.36,14.93,2022-07-14
1119,400,6,5,85534.1,0.08,2021-06-17
1120,274,4,5,-500.0,18.31,2025-09-24
1121,401,7,2,48303.01,4.29,2023-12-07
1122,402,1,2,198.61,26.75,2022-06-14
1123,114,2,1,41441.62,0.0,2025-12-30
1124,403,1,2,29270.22,21.14,2025-01-01
1125,328,2,1,5392.77,0.09,2021-09-14
1126,364,4,5,,12.72,2025-12-20
1127,185,7,2,88977.37,13.6,2025-09-13
1128,404,2,1,41237.38,19.91,2024-04-05
1129,118,7,2,12139.54,19.1,2021-09-11
1130,340,7,2,53453.33,11.1,2025-08-29
1131,277,7,2,67076.69,15.37,2025-06-12
1132,141,2,1,40502.54,5.24,2023-03-21
1133,117,5,5,43041.16,5.18,2024-03-17
1134,84,7,2,49863.31,24.88,2021-04-13
1135,282,1,2,13371.29,0.0,2022-11-05
1136,112,4,5,44911.9,8.75,2023-11-30
1137,241,7,2,22924.64,22.33,2021-04-17
1138,405,8,1,78378.31,9.74,2022-05-18
1139,53,8,1,434.82,25.54,2022-02-06
1140,182,4,5,91246.51,3.17,2022-12-23
1141,301,3,1,36758.2,2.91,2022-05-27
1142,163,2,1,78486.46,24.2,2024-05-19
1143,406,4,5,60543.53,22.97,2022-04-09
1144,302,3,1,27512.93,4.83,2025-01-31
1145,328,1,2,32002.4,12.46,2024-10-01
1146,52,4,5,70107.12,29.32,2023-06-01
1147,313,4,5,75118.37,0.88,2021-12-17
1148,1,4,5,34656.62,19.19,2021-12-18
1149,5,4,5,82894.87,5.7,2025-05-26
1150,113,4,5,99211.17,1.18,2021-06-10
1151,296,2,1,56336.49,23.85,2021-10-08
1152,192,7,2,69421.15,0.97,2021-06-03
1153,279,2,1,77300.53,27.71,2025-09-20
1154,149,4,5,75525.07,2.26,2024-10-27
1155,291,2,1,96883.97,26.52,2025-04-26
1156,94,1,2,40596.61,18.35,2025-07-14
1157,401,5,5,27987.21,22.23,2025-06-29
1158,141,7,2,14314.35,23.02,2022-12-19
1159,74,2,1,1501.26,29.88,2025-07-13
1160,41,7,2,180.52,9.09,2025-08-29
1161,54,4,5,89018.51,1.34,2023-03-26
1162,227,9,2,25987.05,17.57,2022-08-10
1163,77,7,2,18900.2,5.52,2024-02-01
1164,55,2,1,91955.9,0.65,2025-10-29
